athlets_code,name,name_short,name_tv,gender,country_code,country_long,disciplines,events
1537002,BOBIMBO Vanessa,BOBIMBO V,Vanessa BOBIMBO,Female,CGO,Congo,['Swimming'],"[""Women's 50m Freestyle""]"
1537010,NGOYE Natacha,NGOYE N,Natacha NGOYE,Female,CGO,Congo,['Athletics'],"[""Women's 100m""]"
1537012,SAIKHOM Mirabai Chanu,SAIKHOM MC,Mirabai Chanu SAIKHOM,Female,IND,India,['Weightlifting'],"[""Women's 49kg""]"
1537049,BAREGA Selemon,BAREGA S,Selemon BAREGA,Male,ETH,Ethiopia,['Athletics'],"[""Men's 10,000m""]"
1537052,TEFERA Samuel,TEFERA S,Samuel TEFERA,Male,ETH,Ethiopia,['Athletics'],"[""Men's 1500m""]"
1537053,YIHUNE Addisu,YIHUNE A,Addisu YIHUNE,Male,ETH,Ethiopia,['Athletics'],"[""Men's 5000m""]"
1537057,MEHARY Biniam,MEHARY B,Biniam MEHARY,Male,ETH,Ethiopia,['Athletics'],"[""Men's 5000m""]"
1537066,TAYE Ejgayehu,TAYE E,Ejgayehu TAYE,Female,ETH,Ethiopia,['Athletics'],"[""Women's 5000m""]"
1537069,EISA Medina,EISA M,Medina EISA,Female,ETH,Ethiopia,['Athletics'],"[""Women's 5000m""]"
1537079,GEBRESELAMA Tsigie,GEBRESELAMA T,Tsigie GEBRESELAMA,Female,ETH,Ethiopia,['Athletics'],"[""Women's 10,000m""]"
1537135,ZENG Jian,ZENG J,ZENG Jian,Female,SGP,Singapore,['Table Tennis'],"[""Women's Singles""]"
1537137,QUEK Izaac,QUEK I,QUEK Izaac,Male,SGP,Singapore,['Table Tennis'],"[""Men's Singles""]"
1537144,VEGA Jerome,VEGA J,Jerome VEGA,Male,PUR,Puerto Rico,['Athletics'],"[""Men's Hammer Throw""]"
1537145,OWENS-DELERME Ayden,OWENS-DELERME A,Ayden OWENS-DELERME,Male,PUR,Puerto Rico,['Athletics'],"[""Men's Decathlon""]"
1537149,de ORBETA Rachelle,de ORBETA R,Rachelle de ORBETA,Female,PUR,Puerto Rico,['Athletics'],"[""Women's 20km Race Walk""]"
1537150,SCOTT Gabby,SCOTT G,Gabby SCOTT,Female,PUR,Puerto Rico,['Athletics'],"[""Women's 400m""]"
1537163,D'AMOUR Nicholas,D'AMOUR N,Nicholas D'AMOUR,Male,ISV,"Virgin Islands, US",['Archery'],"[""Men's Individual""]"
1537168,CASTRO RIVERA Luis,CASTRO RIVERA L,Luis CASTRO RIVERA,Male,PUR,Puerto Rico,['Athletics'],"[""Men's High Jump""]"
1537180,CEBALLOS Macarena,CEBALLOS M,Macarena CEBALLOS,Female,ARG,Argentina,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]"
1537183,CAMACHO-QUINN Jasmine,CAMACHO-QUINN J,Jasmine CAMACHO-QUINN,Female,PUR,Puerto Rico,['Athletics'],"[""Women's 100m Hurdles""]"
1537185,CHEVRIER Luc,CHEVRIER L,Luc CHEVRIER,Male,LCA,Saint Lucia,['Sailing'],"[""Men's Dinghy""]"
1537187,FERNANDEZ GAMBOA Pedro Luis,FERNANDEZ GAMBOA P,Pedro Luis FERNANDEZ GAMBOA,Male,PUR,Puerto Rico,['Sailing'],"[""Men's Dinghy""]"
1537188,RIVERA Sebastian C,RIVERA SC,Sebastian C RIVERA,Male,PUR,Puerto Rico,['Wrestling'],"[""Men's Freestyle 65kg""]"
1537189,LOZADA MOTTA Ashleyann,LOZADA MOTTA A,Ashleyann LOZADA MOTTA,Female,PUR,Puerto Rico,['Boxing'],"[""Women's 57kg""]"
1537191,PULIDO ORTIZ Celia,PULIDO ORTIZ C,Celia PULIDO ORTIZ,Female,MEX,Mexico,['Swimming'],"[""Women's 100m Backstroke""]"
1537203,HYDE Jaheel,HYDE J,Jaheel HYDE,Male,JAM,Jamaica,['Athletics'],"[""Men's 400m Hurdles""]"
1537204,IGA Jorge,IGA J,Jorge IGA,Male,MEX,Mexico,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]"
1537209,HEIN Agostina,HEIN A,Agostina HEIN,Female,ARG,Argentina,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 800m Freestyle""]"
1537256,SASSER Mathlynn,SASSER M,Mathlynn SASSER,Female,MHL,Marshall Islands,['Weightlifting'],"[""Women's 59kg""]"
1537272,HEPLER Kayla,HEPLER K,Kayla HEPLER,Female,MHL,Marshall Islands,['Swimming'],"[""Women's 50m Freestyle""]"
1537273,KINONO Philli,KINONO P,Phillip KINONO,Male,MHL,Marshall Islands,['Swimming'],"[""Men's 50m Freestyle""]"
1537276,GARRIDO Luis Ramon,GARRIDO LR,Luis Ramon GARRIDO,Male,MEX,Mexico,['Badminton'],"[""Men's Singles""]"
1537286,MARTINEZ Paulina,MARTINEZ P,Paulina MARTINEZ,Female,MEX,Mexico,['Judo'],['Women -52 kg']
1537287,AWITI ALCARAZ Prisca,AWITI ALCARAZ P,Prisca AWITI ALCARAZ,Female,MEX,Mexico,['Judo'],['Women -63 kg']
1537312,REZAEI Mohammad Nabi,REZAEI MN,Mohammad Nabi REZAEI,Male,IRI,Islamic Republic of Iran,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]"
1537323,MUSTAFA SAADOON,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,IRQ,Iraq,['Football'],['Men']
1537325,ALFRED Julien,ALFRED J,Julien ALFRED,Female,LCA,Saint Lucia,['Athletics'],"[""Women's 100m"", ""Women's 200m""]"
1537331,JOSEPH Michael,JOSEPH M,Michael JOSEPH,Male,LCA,Saint Lucia,['Athletics'],"[""Men's 400m""]"
1537336,YOUSSEF AMYN,YOUSSEF AMYN,YOUSSEF AMYN,Male,IRQ,Iraq,['Football'],['Men']
1537345,TSEGAY Gudaf,TSEGAY G,Gudaf TSEGAY,Female,ETH,Ethiopia,['Athletics'],"[""Women's 10,000m"", ""Women's 1500m"", ""Women's 5000m""]"
1537349,ALSADEQ Julyana,ALSADEQ J,Julyana ALSADEQ,Female,JOR,Jordan,['Taekwondo'],['Women -67kg']
1537368,TESFAY Fotyen,TESFAY F,Fotyen TESFAY,Female,ETH,Ethiopia,['Athletics'],"[""Women's 10,000m""]"
1537375,MOJALLALTOPRAGHGHALE Fatemeh,MOJALLALTOPRAGHGH,Fatemeh MOJALLALTOPRAGHGHALE,Female,IRI,Islamic Republic of Iran,['Rowing'],"[""Women's Single Sculls""]"
1537376,ELSHARABATY Saleh,ELSHARABATY S,Saleh ELSHARABATY,Male,JOR,Jordan,['Taekwondo'],['Men -80kg']
1537377,AL KHATRI Said,AL KHATRI S,Said AL KHATRI,Male,OMA,Oman,['Shooting'],['Trap Men']
1537394,AL ADAWI Issa Samir Hamed,AL ADAWI ISH,Issa Samir Hamed AL ADAWI,Male,OMA,Oman,['Swimming'],"[""Men's 100m Freestyle""]"
1537401,KAREEM Zaid,KAREEM Z,Zaid KAREEM,Male,JOR,Jordan,['Taekwondo'],['Men -68kg']
1537402,SARAVANAN Vishnu,SARAVANAN V,Vishnu SARAVANAN,Male,IND,India,['Sailing'],"[""Men's Dinghy""]"
1537405,KUMANAN Nethra,KUMANAN N,Nethra KUMANAN,Female,IND,India,['Sailing'],"[""Women's Dinghy""]"
1537465,SARAVIA Ulises,SARAVIA U,Ulises SARAVIA,Male,ARG,Argentina,['Swimming'],"[""Men's 100m Backstroke""]"
1537510,BORELLI Florencia,BORELLI F,Florencia BORELLI,Female,ARG,Argentina,['Athletics'],"[""Women's Marathon""]"
1537518,CASETTA Belen,CASETTA B,Belen CASETTA,Female,ARG,Argentina,['Athletics'],"[""Women's 3000m Steeplechase""]"
1537531,GOMEZ Joaquin,GOMEZ J,Joaquin GOMEZ,Male,ARG,Argentina,['Athletics'],"[""Men's Hammer Throw""]"
1537538,LARREGINA Elian,LARREGINA E,Elian LARREGINA,Male,ARG,Argentina,['Athletics'],"[""Men's 400m""]"
1537547,SASIA Nazareno,SASIA N,Nazareno SASIA,Male,ARG,Argentina,['Athletics'],"[""Men's Shot Put""]"
1537549,GADAYI Edwin Kwabla,GADAYI EK,Edwin Kwabla GADAYI,Male,GHA,Ghana,['Athletics'],"[""Men's 4 x 100m Relay""]"
1537579,ODLUM-SMITH Jayhan Jamaud,ODLUM-SMITH JJ,Jayhan Jamaud ODLUM-SMITH,Male,LCA,Saint Lucia,['Swimming'],"[""Men's 100m Freestyle""]"
1537661,ABUZRIBA Ahmed,ABUZRIBA A,Ahmed ABUZRIBA,Male,LBA,Libya,['Weightlifting'],"[""Men's 102kg""]"
1537667,BUKRAH Mohamed,BUKRAH M,Mohamed BUKRAH,Male,LBA,Libya,['Rowing'],"[""Men's Single Sculls""]"
1537686,BOUDINA Sid Ali,BOUDINA SA,Sid Ali BOUDINA,Male,ALG,Algeria,['Rowing'],"[""Men's Single Sculls""]"
1537927,GIL Federico,GIL F,Federico GIL,Male,ARG,Argentina,['Shooting'],['Skeet Men']
1537929,GUTIERREZ Marcelo Julian,GUTIERREZ MJ,Marcelo Julian GUTIERREZ,Male,ARG,Argentina,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']"
1537932,RUSSO Fernanda,RUSSO F,Fernanda RUSSO,Female,ARG,Argentina,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']"
1538007,CROOKS Jordan,CROOKS J,Jordan CROOKS,Male,CAY,Cayman Islands,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]"
1538028,BOSCO Eugenia,BOSCO E,Eugenia BOSCO,Female,ARG,Argentina,['Sailing'],['Mixed Multihull']
1538040,FERRETTI Chiara,FERRETTI C,Chiara FERRETTI,Female,ARG,Argentina,['Sailing'],"[""Women's Windsurfing""]"
1538041,MAJDALANI Mateo,MAJDALANI M,Mateo MAJDALANI,Male,ARG,Argentina,['Sailing'],['Mixed Multihull']
1538044,CRUZ SAUBIDET BIRKNER Francisco,CRUZ SAUBIDET BIR,Francisco CRUZ SAUBIDET BIRKNER,Male,ARG,Argentina,['Sailing'],"[""Men's Windsurfing""]"
1538048,TURIENZO Maria Catalina,TURIENZO MC,Maria Catalina TURIENZO,Female,ARG,Argentina,['Sailing'],"[""Women's Kite""]"
1538059,EDGHILL Chelsea,EDGHILL C,Chelsea EDGHILL,Female,GUY,Guyana,['Table Tennis'],"[""Women's Singles""]"
1538078,TONDAIMAN Prithviraj,TONDAIMAN P,Prithviraj TONDAIMAN,Male,IND,India,['Shooting'],['Trap Men']
1538084,KUSALE Swapnil,KUSALE S,Swapnil KUSALE,Male,IND,India,['Shooting'],['50m Rifle 3 Positions Men']
1538096,BATRA Manika,BATRA M,Manika BATRA,Female,IND,India,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]"
1538104,THAKKAR Manav Vikash,THAKKAR MV,Manav Vikash THAKKAR,Male,IND,India,['Table Tennis'],"[""Men's Team""]"
1538124,ZMUSHKA Alina,ZMUSHKA A,Alina ZMUSHKA,Female,AIN,AIN,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]"
1538136,AKULA Sreeja,AKULA S,Sreeja AKULA,Female,IND,India,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]"
1538146,CHAUHAN Maheshwari,CHAUHAN M,Maheshwari CHAUHAN,Female,IND,India,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']"
1538150,SHYMANOVICH Ilya,SHYMANOVICH I,Ilya SHYMANOVICH,Male,AIN,AIN,['Swimming'],"[""Men's 100m Breaststroke""]"
1538151,ACHANTA Sharath Kamal,ACHANTA SK,Sharath Kamal ACHANTA,Male,IND,India,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]"
1538153,SHKURDAI Anastasiya,SHKURDAI A,Anastasiya SHKURDAI,Female,AIN,AIN,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 200m Backstroke""]"
1538154,MOUDGIL Anjum,MOUDGIL A,Anjum MOUDGIL,Female,IND,India,['Shooting'],['50m Rifle 3 Positions Women']
1538157,SINGH Shreyasi,SINGH S,Shreyasi SINGH,Female,IND,India,['Shooting'],['Trap Women']
1538159,BHAKER Manu,BHAKER M,Manu BHAKER,Female,IND,India,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']"
1538160,ZALATY Yauheni,ZALATY Y,Yauheni ZALATY,Male,AIN,AIN,['Rowing'],"[""Men's Single Sculls""]"
1538161,VALARIVAN Elavenil,VALARIVAN E,Elavenil VALARIVAN,Female,IND,India,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']"
1538190,DESAI Harmeet,DESAI H,Harmeet DESAI,Male,IND,India,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]"
1538193,KAMATH Archana Girish,KAMATH AG,Archana Girish KAMATH,Female,IND,India,['Table Tennis'],"[""Women's Team""]"
1538234,GREENE Kennice Aphenie,GREENE KA,Kennice Aphenie GREENE,Female,VIN,St Vincent and the Grenadines,['Swimming'],"[""Women's 50m Freestyle""]"
1538243,JOACHIM Alex,JOACHIM A,Alex JOACHIM,Male,VIN,St Vincent and the Grenadines,['Swimming'],"[""Men's 50m Freestyle""]"
1538244,ALBERTARRIO Agustina,ALBERTARRIO A,Agustina ALBERTARRIO,Female,ARG,Argentina,['Hockey'],['Women']
1538253,ALONSO Agostina,ALONSO A,Agostina ALONSO,Female,ARG,Argentina,['Hockey'],['Women']
1538260,CAMPOY Maria,CAMPOY M,Maria CAMPOY,Female,ARG,Argentina,['Hockey'],['Women']
1538261,CAIRO Sofia,CAIRO S,Sofia CAIRO,Female,ARG,Argentina,['Hockey'],['Women']
1538262,CASAS Lara,CASAS L,Lara CASAS,Female,ARG,Argentina,['Hockey'],['Women']
1538263,CASTELLARO MORELLO Juana,CASTELLARO MORELLO,Juana CASTELLARO MORELLO,Female,ARG,Argentina,['Hockey'],['Women']
1538266,COSENTINO Cristina,COSENTINO C,Cristina COSENTINO,Female,ARG,Argentina,['Hockey'],['Women']
1538274,GORZELANY Agustina,GORZELANY A,Agustina GORZELANY,Female,ARG,Argentina,['Hockey'],['Women']
1538276,GRANATTO Maria,GRANATTO M,Maria GRANATTO,Female,ARG,Argentina,['Hockey'],['Women']
1538277,JANKUNAS Julieta,JANKUNAS J,Julieta JANKUNAS,Female,ARG,Argentina,['Hockey'],['Women']
1538294,RAPOSO RUIZ de los LLANOS Valentina,RAPOSO RUIZ de lo,Valentina RAPOSO RUIZ de los LLANOS,Female,ARG,Argentina,['Hockey'],['Women']
1538295,SANCHEZ MOCCIA Rocio,SANCHEZ MOCCIA R,Rocio SANCHEZ MOCCIA,Female,ARG,Argentina,['Hockey'],['Women']
1538299,SAUZE VALDEZ Victoria,SAUZE VALDEZ V,Victoria SAUZE VALDEZ,Female,ARG,Argentina,['Hockey'],['Women']
1538304,TOCCALINO Sofia,TOCCALINO S,Sofia TOCCALINO,Female,ARG,Argentina,['Hockey'],['Women']
1538305,TRINCHINETTI Eugenia,TRINCHINETTI E,Eugenia TRINCHINETTI,Female,ARG,Argentina,['Hockey'],['Women']
1538363,BUGALLO Agustin,BUGALLO A,Agustin BUGALLO,Male,ARG,Argentina,['Hockey'],['Men']
1538365,CAPURRO ZUBELDIA Bautista,CAPURRO ZUBELDIA B,Bautista CAPURRO ZUBELDIA,Male,ARG,Argentina,['Hockey'],['Men']
1538366,CASELLA SCHUTH Maico,CASELLA SCHUTH M,Maico CASELLA SCHUTH,Male,ARG,Argentina,['Hockey'],['Men']
1538367,CATAN Juan,CATAN J,Juan CATAN,Male,ARG,Argentina,['Hockey'],['Men']
1538370,DOMENE Tomas,DOMENE T,Tomas DOMENE,Male,ARG,Argentina,['Hockey'],['Men']
1538372,HABIF Thomas,HABIF T,Thomas HABIF,Male,ARG,Argentina,['Hockey'],['Men']
1538375,KEENAN Nicolas,KEENAN N,Nicolas KEENAN,Male,ARG,Argentina,['Hockey'],['Men']
1538378,MARCUCCI Tadeo,MARCUCCI T,Tadeo MARCUCCI,Male,ARG,Argentina,['Hockey'],['Men']
1538379,MARTINEZ Lucas,MARTINEZ L,Lucas MARTINEZ,Male,ARG,Argentina,['Hockey'],['Men']
1538380,MARTINS Tobias,MARTINS T,Tobias MARTINS,Male,ARG,Argentina,['Hockey'],['Men']
1538386,JAVER Mahsa,JAVER M,Mahsa JAVER,Female,IRI,Islamic Republic of Iran,['Rowing'],"[""Lightweight Women's Double Sculls""]"
1538396,NOROUZI TAZEH KAND Zeinab,NOROUZI TAZEH KAND,Zeinab NOROUZI TAZEH KAND,Female,IRI,Islamic Republic of Iran,['Rowing'],"[""Lightweight Women's Double Sculls""]"
1538415,BEYRANVAND Mohammad,BEYRANVAND M,Mohammad BEYRANVAND,Male,IRI,Islamic Republic of Iran,['Shooting'],['Trap Men']
1538421,ROSTAMIYAN Haniyeh,ROSTAMIYAN H,Haniyeh ROSTAMIYAN,Female,IRI,Islamic Republic of Iran,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']"
1538436,AMINI POZVEH Fatemeh,AMINI POZVEH F,Fatemeh AMINI POZVEH,Female,IRI,Islamic Republic of Iran,['Shooting'],['10m Air Rifle Women']
1538442,CHEHEL AMIRANI Shermineh,CHEHEL AMIRANI S,Shermineh CHEHEL AMIRANI,Female,IRI,Islamic Republic of Iran,['Shooting'],['10m Air Rifle Women']
1538449,AMAISTROAIE Madalina,AMAISTROAIE M,Madalina AMAISTROAIE,Female,ROU,Romania,['Archery'],"[""Women's Individual""]"
1538482,BOUZIDI Carole Diana,BOUZIDI CD,Carole Diana BOUZIDI,Female,ALG,Algeria,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]"
1538488,GERBEKOV Askerbii,GERBEKOV A,Askerbii GERBEKOV,Male,BRN,Bahrain,['Judo'],['Men -81 kg']
1538504,CISSE Arthur,CISSE A,Arthur CISSE,Male,CIV,C̫te d'Ivoire,['Athletics'],"[""Men's 100m""]"
1538505,KONE Maboundou,KONE M,Maboundou KONE,Female,CIV,C̫te d'Ivoire,['Athletics'],"[""Women's 100m"", ""Women's 200m"", ""Women's 4 x 100m Relay""]"
1538622,NURMATOV Shakhzod,NURMATOV S,Shakhzod NURMATOV,Male,UZB,Uzbekistan,['Rowing'],"[""Lightweight Men's Double Sculls""]"
1538627,PRAKATEN Anna,PRAKATEN A,Anna PRAKATEN,Female,UZB,Uzbekistan,['Rowing'],"[""Women's Single Sculls""]"
1538632,SAFAROLIYEV Sobirjon,SAFAROLIYEV S,Sobirjon SAFAROLIYEV,Male,UZB,Uzbekistan,['Rowing'],"[""Lightweight Men's Double Sculls""]"
1538648,OLFATI Mahdi,OLFATI M,Mahdi OLFATI,Male,IRI,Islamic Republic of Iran,['Artistic Gymnastics'],"['Men', ""Men's Vault""]"
1538662,CHEN Jiexian Stephenie,CHEN JS,Jiexian Stephenie CHEN,Female,SGP,Singapore,['Canoe Sprint'],"[""Women's Kayak Single 500m""]"
1538729,MAZZILLI Agustin,MAZZILLI A,Agustin MAZZILLI,Male,ARG,Argentina,['Hockey'],['Men']
1538734,MONJA Federico,MONJA F,Federico MONJA,Male,ARG,Argentina,['Hockey'],['Men']
1538737,REY Matias,REY M,Matias REY,Male,ARG,Argentina,['Hockey'],['Men']
1538740,SANTIAGO Tomas,SANTIAGO T,Tomas SANTIAGO,Male,ARG,Argentina,['Hockey'],['Men']
1538741,TARAZONA Santiago,TARAZONA S,Santiago TARAZONA,Male,ARG,Argentina,['Hockey'],['Men']
1538742,TOSCANI Lucas,TOSCANI L,Lucas TOSCANI,Male,ARG,Argentina,['Hockey'],['Men']
1538800,VERNICE Agustin,VERNICE A,Agustin VERNICE,Male,ARG,Argentina,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]"
1538830,BROWN Janeek,BROWN J,Janeek BROWN,Female,JAM,Jamaica,['Athletics'],"[""Women's 100m Hurdles""]"
1538875,MOLINA Gonzalo Nahuel,MOLINA GN,Gonzalo Nahuel MOLINA,Male,ARG,Argentina,['Cycling BMX Racing'],['Men']
1538878,VILLEGAS Federico Emiliano,VILLEGAS FE,Federico Emiliano VILLEGAS,Male,ARG,Argentina,['Cycling BMX Racing'],['Men']
1538893,CAMERON Lloydricia,CAMERON L,Lloydricia CAMERON,Female,JAM,Jamaica,['Athletics'],"[""Women's Shot Put""]"
1538903,PERINCHIEF Jah-Nhai,PERINCHIEF JN,Jah-Nhai PERINCHIEF,Male,BER,Bermuda,['Athletics'],"[""Men's Triple Jump""]"
1538904,CLAYTON Rushell,CLAYTON R,Rushell CLAYTON,Female,JAM,Jamaica,['Athletics'],"[""Women's 400m Hurdles""]"
1538910,DUFFY Flora,DUFFY F,Flora DUFFY,Female,BER,Bermuda,['Triathlon'],"[""Women's Individual""]"
1538934,FIRFIRICA Alin Alexandru,FIRFIRICA AA,Alin Alexandru FIRFIRICA,Male,ROU,Romania,['Athletics'],"[""Men's Discus Throw""]"
1538935,GHELBER Bianca Florentina,GHELBER BF,Bianca Florentina GHELBER,Female,ROU,Romania,['Athletics'],"[""Women's Hammer Throw""]"
1538937,ION Diana Ana Maria,ION DAM,Diana Ana Maria ION,Female,ROU,Romania,['Athletics'],"[""Women's Triple Jump""]"
1538939,MELLY Joan Chelimo,MELLY JC,Joan Chelimo MELLY,Female,ROU,Romania,['Athletics'],"[""Women's Marathon""]"
1538999,MERINGOR Delvine Relin,MERINGOR DR,Delvine Relin MERINGOR,Female,ROU,Romania,['Athletics'],"[""Women's Marathon""]"
1539000,MIKLOS Andrea,MIKLOS A,Andrea MIKLOS,Female,ROU,Romania,['Athletics'],"[""Women's 400m""]"
1539008,NOVAC Alexandru Mihaita,NOVAC AM,Alexandru Mihaita NOVAC,Male,ROU,Romania,['Athletics'],"[""Men's Javelin Throw""]"
1539114,PRANNOY H. S,PRANNOY HS,H. S. PRANNOY,Male,IND,India,['Badminton'],"[""Men's Singles""]"
1539123,RANKIREDDY Satwiksairaj,RANKIREDDY S,Satwiksairaj RANKIREDDY,Male,IND,India,['Badminton'],"[""Men's Doubles""]"
1539125,SHETTY Chirag,SHETTY C,Chirag SHETTY,Male,IND,India,['Badminton'],"[""Men's Doubles""]"
1539131,BERTEMES Bob,BERTEMES B,Bob BERTEMES,Male,LUX,Luxembourg,['Athletics'],"[""Men's Shot Put""]"
1539157,PUSARLA V. Sindhu,PUSARLA VS,V. Sindhu PUSARLA,Female,IND,India,['Badminton'],"[""Women's Singles""]"
1539180,AGARWALLA Anush,AGARWALLA A,Anush AGARWALLA,Male,IND,India,['Equestrian'],['Dressage Individual']
1539183,CRASTO Tanisha,CRASTO T,Tanisha CRASTO,Female,IND,India,['Badminton'],"[""Women's Doubles""]"
1539188,PONNAPPA Ashwini,PONNAPPA A,Ashwini PONNAPPA,Female,IND,India,['Badminton'],"[""Women's Doubles""]"
1539303,ROTARU-KOTTMANN Alina,ROTARU-KOTTMANN A,Alina ROTARU-KOTTMANN,Female,ROU,Romania,['Athletics'],"[""Women's Long Jump""]"
1539314,RUTTO Stella,RUTTO S,Stella RUTTO,Female,ROU,Romania,['Athletics'],"[""Women's 3000m Steeplechase""]"
1539328,STANCIU Daniela,STANCIU D,Daniela STANCIU,Female,ROU,Romania,['Athletics'],"[""Women's High Jump""]"
1539340,TALOS Elena Andreea,TALOS EA,Elena Andreea TALOS,Female,ROU,Romania,['Athletics'],"[""Women's Triple Jump""]"
1539342,TOADER Andrei Rares,TOADER AR,Andrei Rares TOADER,Male,ROU,Romania,['Athletics'],"[""Men's Shot Put""]"
1539412,GOMES Filipe,GOMES F,Filipe GOMES,Male,MAW,Malawi,['Swimming'],"[""Men's 50m Freestyle""]"
1539497,OCAMPO Daiana,OCAMPO D,Daiana OCAMPO,Female,ARG,Argentina,['Athletics'],"[""Women's Marathon""]"
1539505,ARCHIBALD Emanuel,ARCHIBALD E,Emanuel ARCHIBALD,Male,GUY,Guyana,['Athletics'],"[""Men's 100m""]"
1539510,ABRAMS Aliyah,ABRAMS A,Aliyah ABRAMS,Female,GUY,Guyana,['Athletics'],"[""Women's 400m""]"
1539530,NOEL Raekwon Jibril,NOEL RJ,Raekwon Jibril NOEL,Male,GUY,Guyana,['Swimming'],"[""Men's 400m Freestyle""]"
1539532,PERSAUD Aleka Kylela,PERSAUD AK,Aleka Kylela PERSAUD,Female,GUY,Guyana,['Swimming'],"[""Women's 100m Freestyle""]"
1539540,ALLERS-LIBURD Zahria,ALLERS-LIBURD Z,Zahria ALLERS-LIBURD,Female,SKN,Saint Kitts and Nevis,['Athletics'],"[""Women's 100m""]"
1539547,TRAORE Cheickna,TRAORE C,Cheickna TRAORE,Male,CIV,C̫te d'Ivoire,['Athletics'],"[""Men's 200m""]"
1539548,TIE Whitney,TIE W,Whitney TIE,Female,CIV,C̫te d'Ivoire,['Athletics'],"[""Women's 4 x 100m Relay""]"
1539607,SIDHU Vijayveer,SIDHU V,Vijayveer SIDHU,Male,IND,India,['Shooting'],['25m Rapid Fire Pistol Men']
1539611,TOMAR Aishwary Pratap Singh,TOMAR APS,Aishwary Pratap Singh TOMAR,Male,IND,India,['Shooting'],['50m Rifle 3 Positions Men']
1539615,NARUKA Anant Jeet Singh,NARUKA AJS,Anant Jeet Singh NARUKA,Male,IND,India,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']"
1539628,ANISH Anish,ANISH A,Anish ANISH,Male,IND,India,['Shooting'],['25m Rapid Fire Pistol Men']
1539636,BABUTA Arjun,BABUTA A,Arjun BABUTA,Male,IND,India,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']"
1539643,CHEEMA Arjun Singh,CHEEMA AS,Arjun Singh CHEEMA,Male,IND,India,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']"
1539683,BOUSHITA Abderrahmane,BOUSHITA A,Abderrahmane BOUSHITA,Male,MAR,Morocco,['Judo'],['Men -66 kg']
1539720,SINGH Sandee,SINGH S,Sandeep SINGH,Male,IND,India,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']"
1539747,SAMRA Sift Kaur,SAMRA SK,Sift Kaur SAMRA,Female,IND,India,['Shooting'],['50m Rifle 3 Positions Women']
1539752,SINGH Esha,SINGH E,Esha SINGH,Female,IND,India,['Shooting'],['25m Pistol Women']
1539754,RAMITA Ramita,RAMITA R,Ramita RAMITA,Female,IND,India,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']"
1539757,KUMARI Rajeshwari,KUMARI R,Rajeshwari KUMARI,Female,IND,India,['Shooting'],['Trap Women']
1539767,SANGWAN Rhythm,SANGWAN R,Rhythm SANGWAN,Female,IND,India,['Shooting'],"['10m Air Pistol Women', '10m Air Pistol Mixed Team']"
1539849,SEN Lakshya,SEN L,Lakshya SEN,Male,IND,India,['Badminton'],"[""Men's Singles""]"
1539886,di TELLA Pascual Maria,di TELLA PM,Pascual Maria di TELLA,Male,ARG,Argentina,['Fencing'],"[""Men's Sabre Individual""]"
1539948,DARRAGH Rachael,DARRAGH R,Rachael DARRAGH,Female,IRL,Ireland,['Badminton'],"[""Women's Singles""]"
1539950,McNULTY Harry,McNULTY H,Harry McNULTY,Male,IRL,Ireland,['Rugby Sevens'],['Men']
1539951,MOLLEN Bryan,MOLLEN B,Bryan MOLLEN,Male,IRL,Ireland,['Rugby Sevens'],['Men']
1539952,KENNEDY Terry,KENNEDY T,Terry KENNEDY,Male,IRL,Ireland,['Rugby Sevens'],['Men']
1539954,WALSH Grainne,WALSH G,Grainne WALSH,Female,IRL,Ireland,['Boxing'],"[""Women's 66kg""]"
1539959,PASSMORE Jake,PASSMORE J,Jake PASSMORE,Male,IRL,Ireland,['Diving'],"[""Men's 3m Springboard""]"
