medal_date,medal_type,medal_code,name,gender,country_code,country_long,team_gender,discipline,event,event_type,birth_date,code_athlete,code_team,is_medallist
2024-08-03,Gold Medal,1,BUCHARD Amandine,Female,FRA,France,X,Judo,Mixed Team,HTEAM,1995-07-12,1891283,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,CYSIQUE Sarah Leonie,Female,FRA,France,X,Judo,Mixed Team,HTEAM,1998-07-06,1891286,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,AGBEGNENOU Clarisse,Female,FRA,France,X,Judo,Mixed Team,HTEAM,1992-10-25,1891289,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,GAHIE Marie Eve,Female,FRA,France,X,Judo,Mixed Team,HTEAM,1996-11-27,1891292,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,DICKO Romane,Female,FRA,France,X,Judo,Mixed Team,HTEAM,1999-09-30,1891300,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,MALONGA Madeleine,Female,FRA,France,X,Judo,Mixed Team,HTEAM,1993-12-25,1891297,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,GABA Joan-Benjamin,Male,FRA,France,X,Judo,Mixed Team,HTEAM,2001-01-07,1891311,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,KHYAR Walide,Male,FRA,France,X,Judo,Mixed Team,HTEAM,1995-06-09,1891307,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,MKHEIDZE Luka,Male,FRA,France,X,Judo,Mixed Team,HTEAM,1996-01-05,1891304,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,DJALO Alpha Oumar,Male,FRA,France,X,Judo,Mixed Team,HTEAM,1996-09-05,1891314,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,NGAYAP HAMBOU Maxime-Gael,Male,FRA,France,X,Judo,Mixed Team,HTEAM,2001-06-22,1891318,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,DIESSE Aurelien,Male,FRA,France,X,Judo,Mixed Team,HTEAM,1997-10-16,1891320,JUDXTEAM6---FRA01,True
2024-08-03,Gold Medal,1,RINER Teddy,Male,FRA,France,X,Judo,Mixed Team,HTEAM,1989-04-07,1891323,JUDXTEAM6---FRA01,True
2024-08-03,Silver Medal,2,ABE Uta,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,2000-07-14,1896760,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,FUNAKUBO Haruka,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,1998-10-10,1896733,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,TSUNODA Natsumi,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,1992-08-06,1896735,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,NIIZOE Saki,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,1996-07-04,1896744,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,TAKAICHI Miku,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,1994-04-07,1896767,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,SONE Akira,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,2000-07-09,1896762,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,TAKAYAMA Rika,Female,JPN,Japan,X,Judo,Mixed Team,HTEAM,1994-08-27,1896743,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,ABE Hifumi,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,1997-08-09,1896763,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,HASHIMOTO Soichi,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,1991-08-24,1896740,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,NAGAYAMA Ryuju,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,1996-04-15,1896752,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,MURAO Sanshiro,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,2000-08-28,1896750,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,NAGASE Takanori,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,1993-10-14,1896765,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,SAITO Tatsuru,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,2002-03-08,1896748,JUDXTEAM6---JPN01,True
2024-08-03,Silver Medal,2,WOLF Aaron,Male,JPN,Japan,X,Judo,Mixed Team,HTEAM,1996-02-25,1896764,JUDXTEAM6---JPN01,True
2024-08-03,Bronze Medal,3,PIMENTA Larissa,Female,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1999-03-01,1953817,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,SILVA Rafaela,Female,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1992-04-24,1953835,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,QUADROS Ketleyn,Female,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1987-10-01,1953812,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,SOUZA Beatriz,Female,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1998-05-20,1953777,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,CARGNIN Daniel,Male,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1997-12-20,1953781,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,LIMA Willian,Male,BRA,Brazil,X,Judo,Mixed Team,HTEAM,2000-01-31,1953840,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,MACEDO Rafael,Male,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1994-08-15,1953832,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,SCHIMIDT Guilherme,Male,BRA,Brazil,X,Judo,Mixed Team,HTEAM,2000-11-06,1953799,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,GONCALVES Leonardo,Male,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1996-03-01,1953816,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,SILVA Rafael,Male,BRA,Brazil,X,Judo,Mixed Team,HTEAM,1987-05-11,1953836,JUDXTEAM6---BRA01,True
2024-08-03,Bronze Medal,3,HUH Mimi,Female,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,2002-12-19,1928067,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,JUNG Yerin,Female,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,1996-07-15,1940097,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,LEE Hyekyeong,Female,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,1996-01-12,1940098,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,KIM Jisu,Female,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,2000-12-12,1928071,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,KIM Hayun,Female,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,2000-01-07,1928070,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,YOON Hyunji,Female,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,1994-02-14,1928082,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,AN Baul,Male,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,1994-03-25,1928064,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,KIM Won Jin,Male,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,1992-05-01,1928074,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,HAN Juyeo,Male,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,1999-04-21,1928066,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,LEE Joonhwan,Male,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,2002-06-19,1928079,JUDXTEAM6---KOR01,True
2024-08-03,Bronze Medal,3,KIM Minjong,Male,KOR,Republic of Korea,X,Judo,Mixed Team,HTEAM,2000-09-01,1928072,JUDXTEAM6---KOR01,True
2024-08-03,Gold Medal,1,CARNEGIE Sholto,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1995-02-28,1901045,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,GIBBS Rory,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1994-04-03,1901068,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,BOLDING Morgan,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1995-05-13,1901036,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,DAWSON Jacob,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1993-11-02,1901051,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,ELWES Charles,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1997-07-15,1901062,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,DIGBY Tom,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1998-07-23,1901056,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,RUDKIN James,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1994-07-07,1901089,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,FORD Tom,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1992-10-03,1901064,ROWMCOXED8--GBR01,True
2024-08-03,Gold Medal,1,BRIGHTMORE Harry,Male,GBR,Great Britain,M,Rowing,Men's Eight,TEAM,1994-07-01,1901041,ROWMCOXED8--GBR01,True
2024-08-03,Silver Medal,2,RIENKS Ralf,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1997-09-23,1965596,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,MOLENAAR Olav,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1999-03-28,1965587,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,de GRAAF Sander,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1995-06-13,1965601,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,KNAB Ruben,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1988-02-19,1965592,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,van DOORN Gert-Jan,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1999-02-03,1965583,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,van de KERKHOF Jacob,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1995-10-12,1965548,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,van der BIJ Jan,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1991-09-25,1965597,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,MAKKER Mick,Male,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1993-02-05,1965581,ROWMCOXED8--NED01,True
2024-08-03,Silver Medal,2,FETTER Dieuwke,Female,NED,Netherlands,M,Rowing,Men's Eight,TEAM,1991-01-26,1965562,ROWMCOXED8--NED01,True
2024-08-03,Bronze Medal,3,HOLLINGSWORTH Henry,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1997-09-05,1944696,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,RUSHER Nick,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1999-06-10,1944757,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,TABASH Christian,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1999-05-14,1944764,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,DEAN Clark,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,2000-02-03,1944660,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,CARLSON Chris,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1997-03-14,1944642,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,CHATAIN Peter,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1999-11-08,1944646,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,OLSON Evan,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1997-07-26,1944625,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,QUINTON Pieter,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1998-02-11,1944747,ROWMCOXED8--USA01,True
2024-08-03,Bronze Medal,3,MILNE Rielly,Male,USA,United States of America,M,Rowing,Men's Eight,TEAM,1996-05-31,1944731,ROWMCOXED8--USA01,True
2024-08-03,Gold Medal,1,RUSU Maria Magdalena,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1999-09-30,1550630,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,ANGHEL Roxana,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1998-01-01,1550289,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,BODNAR Ancuta,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1998-09-25,1550303,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,LEHACI Maria,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1999-06-28,1550437,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,ADAM Adriana,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1999-04-11,1550285,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,BERES Amalia,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1997-06-18,1550294,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,VRINCEANU Ioana,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1994-03-07,1550789,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,RADIS Simona,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,1999-04-05,1550560,ROWWCOXED8--ROU01,True
2024-08-03,Gold Medal,1,PETREANU Victoria Stefania,Female,ROU,Romania,W,Rowing,Women's Eight,TEAM,2003-01-21,1550542,ROWWCOXED8--ROU01,True
2024-08-03,Silver Medal,2,SEVICK Jessica,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1989-07-15,1967522,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,FILMER Caileigh,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1996-12-18,4031142,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,MESCHKULEIT Maya,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,2001-07-28,1967515,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,GRUCHALLA-WESIERSKI Kasia,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1991-03-31,1967511,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,WASTENEYS Avalon,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1997-08-31,1967530,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,PAYNE Sydney,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1997-09-16,1967517,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,WALKER Kristina,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1996-05-09,1967528,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,DENT Abby,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,2002-03-04,1967508,ROWWCOXED8--CAN01,True
2024-08-03,Silver Medal,2,KIT Kristen,Female,CAN,Canada,W,Rowing,Women's Eight,TEAM,1988-08-18,1967514,ROWWCOXED8--CAN01,True
2024-08-03,Bronze Medal,3,LONG Heidi,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1996-11-29,1901079,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,McKELLAR Rowan,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1994-05-24,1901080,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,DUNFORD Holly,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1999-10-14,1901059,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,FORD Emily,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1994-11-08,1901065,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,IRWIN Lauren,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1998-08-20,1901077,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,STEWART Eve,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1998-01-13,1901094,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,TAYLOR Harriet,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1994-02-14,1901096,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,CAMPBELL-ORDE Annie,Female,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1995-10-05,1901044,ROWWCOXED8--GBR01,True
2024-08-03,Bronze Medal,3,FIELDMAN Henry,Male,GBR,Great Britain,W,Rowing,Women's Eight,TEAM,1988-11-25,1901063,ROWWCOXED8--GBR01,True
2024-08-03,Gold Medal,1,SMITH Regan,Female,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2002-02-09,1935984,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,SWANSON Charlie,Male,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1998-02-20,1935992,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,DRESSEL Caeleb,Male,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1996-08-16,1935896,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,WEITZEIL Abbey,Female,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1996-12-03,1935860,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,FINK Nic,Male,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1993-07-03,1935901,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,HUSKE Torri,Female,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2002-12-07,1935923,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,MURPHY Ryan,Male,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1995-07-02,1935957,SWMX4X100MMDUSA01,True
2024-08-03,Gold Medal,1,WALSH Gretchen,Female,USA,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2003-01-29,1935998,SWMX4X100MMDUSA01,True
2024-08-03,Silver Medal,2,XU Jiayu,Male,CHN,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1995-08-19,1945132,SWMX4X100MMDCHN01,True
2024-08-03,Silver Medal,2,TANG Qianting,Female,CHN,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2004-03-14,1945200,SWMX4X100MMDCHN01,True
2024-08-03,Silver Medal,2,ZHANG Yufei,Female,CHN,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1998-04-19,1945125,SWMX4X100MMDCHN01,True
2024-08-03,Silver Medal,2,PAN Zhanle,Male,CHN,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2004-08-04,1945148,SWMX4X100MMDCHN01,True
2024-08-03,Silver Medal,2,QIN Haiyang,Male,CHN,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1999-05-17,1945128,SWMX4X100MMDCHN01,True
2024-08-03,Silver Medal,2,YANG Junxuan,Female,CHN,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2002-01-26,1945159,SWMX4X100MMDCHN01,True
2024-08-03,Bronze Medal,3,ANDERSON Iona,Female,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2005-10-03,1946183,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,STUBBLETY-COOK Zac,Male,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1999-01-04,1946185,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,McKEON Emma,Female,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1994-05-24,1946177,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,CHALMERS Kyle,Male,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1998-06-25,1946200,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,McKEOWN Kaylee,Female,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2001-07-12,1946198,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,O'CALLAGHAN Mollie,Female,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2004-04-02,1946218,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,TEMPLE Matthew,Male,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,1999-06-20,1946209,SWMX4X100MMDAUS01,True
2024-08-03,Bronze Medal,3,YONG Joshua,Male,AUS,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,2001-07-24,1946195,SWMX4X100MMDAUS01,True
2024-08-03,Gold Medal,1,EBDEN Matthew,Male,AUS,Australia,M,Tennis,Men's Doubles,HCOUP,1987-11-26,1967767,TENMDOUBLES-AUS02,True
2024-08-03,Gold Medal,1,PEERS John,Male,AUS,Australia,M,Tennis,Men's Doubles,HCOUP,1988-07-25,1967762,TENMDOUBLES-AUS02,True
2024-08-03,Silver Medal,2,KRAJICEK Austin,Male,USA,United States of America,M,Tennis,Men's Doubles,HCOUP,1990-06-16,1930790,TENMDOUBLES-USA02,True
2024-08-03,Silver Medal,2,RAM Rajeev,Male,USA,United States of America,M,Tennis,Men's Doubles,HCOUP,1984-03-18,1930804,TENMDOUBLES-USA02,True
2024-08-03,Bronze Medal,3,FRITZ Taylor,Male,USA,United States of America,M,Tennis,Men's Doubles,HCOUP,1997-10-28,1930782,TENMDOUBLES-USA01,True
2024-08-03,Bronze Medal,3,PAUL Tommy,Male,USA,United States of America,M,Tennis,Men's Doubles,HCOUP,1997-05-17,1930801,TENMDOUBLES-USA01,True
2024-08-04,Gold Medal,1,LEE Yang,Male,TPE,Chinese Taipei,M,Badminton,Men's Doubles,HCOUP,1995-08-12,1570107,BDMMDOUBLES-TPE01,True
2024-08-04,Gold Medal,1,WANG Chi-Lin,Male,TPE,Chinese Taipei,M,Badminton,Men's Doubles,HCOUP,1995-01-18,1570105,BDMMDOUBLES-TPE01,True
2024-08-04,Silver Medal,2,LIANG Wei Keng,Male,CHN,People's Republic of China,M,Badminton,Men's Doubles,HCOUP,2000-11-30,1913424,BDMMDOUBLES-CHN02,True
2024-08-04,Silver Medal,2,WANG Chang,Male,CHN,People's Republic of China,M,Badminton,Men's Doubles,HCOUP,2001-05-07,1913429,BDMMDOUBLES-CHN02,True
2024-08-04,Bronze Medal,3,CHIA Aaron,Male,MAS,Malaysia,M,Badminton,Men's Doubles,HCOUP,1997-02-24,1566564,BDMMDOUBLES-MAS01,True
2024-08-04,Bronze Medal,3,SOH Wooi Yik,Male,MAS,Malaysia,M,Badminton,Men's Doubles,HCOUP,1998-02-17,1569961,BDMMDOUBLES-MAS01,True
2024-08-04,Gold Medal,1,MATSUYAMA Kyosuke,Male,JPN,Japan,M,Fencing,Men's Foil Team,HTEAM,1996-12-19,1896550,FENMTEAMFOILJPN01,True
2024-08-04,Gold Medal,1,IIMURA Kazuki,Male,JPN,Japan,M,Fencing,Men's Foil Team,HTEAM,2003-12-27,1896532,FENMTEAMFOILJPN01,True
2024-08-04,Gold Medal,1,SHIKINE Takahiro,Male,JPN,Japan,M,Fencing,Men's Foil Team,HTEAM,1997-12-07,1896553,FENMTEAMFOILJPN01,True
2024-08-04,Gold Medal,1,NAGANO Yudai,Male,JPN,Japan,M,Fencing,Men's Foil Team,HTEAM,1998-10-15,1896551,FENMTEAMFOILJPN01,True
2024-08-04,Silver Medal,2,BIANCHI Guillaume,Male,ITA,Italy,M,Fencing,Men's Foil Team,HTEAM,1997-07-30,1924291,FENMTEAMFOILITA01,True
2024-08-04,Silver Medal,2,MACCHI Filippo,Male,ITA,Italy,M,Fencing,Men's Foil Team,HTEAM,2001-09-19,1924289,FENMTEAMFOILITA01,True
2024-08-04,Silver Medal,2,MARINI Tommaso,Male,ITA,Italy,M,Fencing,Men's Foil Team,HTEAM,2000-04-17,1924287,FENMTEAMFOILITA01,True
2024-08-04,Silver Medal,2,FOCONI Alessio,Male,ITA,Italy,M,Fencing,Men's Foil Team,HTEAM,1989-11-22,1924290,FENMTEAMFOILITA01,True
2024-08-04,Bronze Medal,3,LEFORT Enzo,Male,FRA,France,M,Fencing,Men's Foil Team,HTEAM,1991-09-29,1916213,FENMTEAMFOILFRA01,True
2024-08-04,Bronze Medal,3,PAUTY Maxime,Male,FRA,France,M,Fencing,Men's Foil Team,HTEAM,1993-06-20,1916215,FENMTEAMFOILFRA01,True
2024-08-04,Bronze Medal,3,MERTINE Julien,Male,FRA,France,M,Fencing,Men's Foil Team,HTEAM,1988-06-25,1916216,FENMTEAMFOILFRA01,True
2024-08-04,Bronze Medal,3,CHASTANET Maximilien,Male,FRA,France,M,Fencing,Men's Foil Team,HTEAM,1996-03-15,1916217,FENMTEAMFOILFRA01,True
2024-08-04,Gold Medal,1,XU Jiayu,Male,CHN,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,1995-08-19,1945132,SWMM4X100MMDCHN01,True
2024-08-04,Gold Medal,1,QIN Haiyang,Male,CHN,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,1999-05-17,1945128,SWMM4X100MMDCHN01,True
2024-08-04,Gold Medal,1,WANG Changhao,Male,CHN,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,2002-08-01,1945149,SWMM4X100MMDCHN01,True
2024-08-04,Gold Medal,1,PAN Zhanle,Male,CHN,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,2004-08-04,1945148,SWMM4X100MMDCHN01,True
2024-08-04,Gold Medal,1,SUN Jiajun,Male,CHN,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,2000-08-01,1945127,SWMM4X100MMDCHN01,True
2024-08-04,Silver Medal,2,ARMSTRONG Hunter,Male,USA,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,2001-01-24,1935871,SWMM4X100MMDUSA01,True
2024-08-04,Silver Medal,2,SWANSON Charlie,Male,USA,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,1998-02-20,1935992,SWMM4X100MMDUSA01,True
2024-08-04,Silver Medal,2,HEILMAN Thomas,Male,USA,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,2007-02-07,1935915,SWMM4X100MMDUSA01,True
2024-08-04,Silver Medal,2,ALEXY Jack,Male,USA,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,2003-01-19,1935869,SWMM4X100MMDUSA01,True
2024-08-04,Silver Medal,2,DRESSEL Caeleb,Male,USA,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,1996-08-16,1935896,SWMM4X100MMDUSA01,True
